activitytype_from,activitytype_to,comment,skos_uri,classification_from,classification_to
ai_5630,722A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5811,511130,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_5812,5111A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5813,511110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_5813,511120,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_5819,5111A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5820,511200,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_591,512100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5911,512100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5912,512100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5913,512100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5914,512100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_592,512200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_5920,512200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_601,515100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6010,515100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6020,515100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6020,515200,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_611,517110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6110,517110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_612,517210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6120,517210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_613,517A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6130,517A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6201,541511,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6202,541512,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6209,54151A,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6311,518200,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6312,519130,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6391,5191A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6399,5191A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6411,52A000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6419,522A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_642,550000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6420,550000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_643,525000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6430,525000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6491,522A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6492,522A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6499,522A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6499,523900,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6511,524113,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_6512,5241XX,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6520,5241XX,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_653,522A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6530,522A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6611,523A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6612,523A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6619,523900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_662,524200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6621,524200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6622,524200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6629,524200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_663,525000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6630,525000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6810,531HST,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6810,531HSO,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6810,531ORE,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6820,531HST,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6820,531HSO,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_6820,531ORE,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_691,541100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6910,541100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_692,541200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_6920,541200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_701,550000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7010,550000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_702,541610,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7020,541610,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_71,541300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_711,541300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7110,541300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_712,541300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7120,541300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_72,541700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_721,541700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7210,541700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_722,541700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7220,541700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_731,541800,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7310,541800,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_732,5419A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7320,5419A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_741,541400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7410,541400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_742,541920,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7420,541920,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_749,5416A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7490,5416A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_75,541940,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_750,541940,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7500,541940,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_771,532100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7710,532100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_772,532A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7721,532A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7722,532A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7729,532A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_77,532400,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_774,533000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7740,533000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_78,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_781,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7810,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_782,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7820,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_783,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7830,561300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_79,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_791,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7911,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7912,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_799,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_7990,561500,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_80,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_801,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8010,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_802,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8020,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_803,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8030,561600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_811,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8110,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_812,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8121,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8129,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_813,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8130,561700,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8211,561100,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_8219,561400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_822,561400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8220,561400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_823,561900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8230,561900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8291,561400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8292,561900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8299,561400,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8299,561900,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8411,S00102,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8411,GSLGO,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8412,GSLGH,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8412,GSLGE,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8413,S00102,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8413,S00203,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8421,S00600,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8422,S00500,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_8423,S00600,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8423,GSLGO,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_851,611100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8510,611100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_852,611100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8521,611100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8522,611A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_853,611A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8530,611A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_854,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8541,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8542,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8549,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_855,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8550,611B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_861,622000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8610,622000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8620,621100,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8620,621200,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8620,621400,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621900,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621300,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621500,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_8690,621600,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_871,623A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8710,623A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_872,623B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8720,623B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_873,623A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8730,623A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_879,623B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8790,624A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8790,624100,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_8790,624400,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_881,624100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8810,624100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_889,624A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_8890,624A00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9000,711100,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9000,711A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9000,711500,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9101,5191A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9101,712000,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9102,712000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9103,712000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_92,713200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_920,713200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9200,713200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_931,711200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9311,711200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9312,711200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9319,711200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9321,713100,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9329,711A00,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_9329,713900,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_9411,813B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9412,813B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_942,813B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9420,813B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9491,813100,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9492,813B00,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_94,813A00,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9511,811200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9512,811200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9521,811200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9522,811400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9523,811400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9524,811400,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_9601,812300,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9602,812100,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9603,812200,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_9609,812900,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
at_36,221300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
at_37,221300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
at_38,562000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
A_PRHH,814000,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
